code,prefix,database,value,description,description_da,description_da_alt,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level
LAB_erhvervsindk_13_Q83,LAB,erhvervsindk,13_Q83,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 83/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 83/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 83/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q74,LAB,erhvervsindk,13_Q74,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 74/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 74/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 74/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q91,LAB,erhvervsindk,13_Q91,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 91/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 91/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 91/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q82,LAB,erhvervsindk,13_Q82,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 82/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 82/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 82/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q89,LAB,erhvervsindk,13_Q89,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 89/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 89/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 89/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q85,LAB,erhvervsindk,13_Q85,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 85/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 85/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 85/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q77,LAB,erhvervsindk,13_Q77,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 77/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 77/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 77/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q67,LAB,erhvervsindk,13_Q67,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 67/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 67/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 67/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q54,LAB,erhvervsindk,13_Q54,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 54/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 54/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 54/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q62,LAB,erhvervsindk,13_Q62,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 62/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 62/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 62/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q28,LAB,erhvervsindk,13_Q28,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 28/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 28/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 28/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q84,LAB,erhvervsindk,13_Q84,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 84/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 84/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 84/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q64,LAB,erhvervsindk,13_Q64,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 64/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 64/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 64/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q63,LAB,erhvervsindk,13_Q63,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 63/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 63/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 63/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q69,LAB,erhvervsindk,13_Q69,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 69/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 69/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 69/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q80,LAB,erhvervsindk,13_Q80,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 80/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 80/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 80/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q70,LAB,erhvervsindk,13_Q70,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 70/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 70/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 70/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q81,LAB,erhvervsindk,13_Q81,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 81/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 81/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 81/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q73,LAB,erhvervsindk,13_Q73,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 73/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 73/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 73/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q75,LAB,erhvervsindk,13_Q75,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 75/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 75/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 75/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q78,LAB,erhvervsindk,13_Q78,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 78/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 78/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 78/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q96,LAB,erhvervsindk,13_Q96,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 96/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 96/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 96/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q99,LAB,erhvervsindk,13_Q99,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 99/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 99/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 99/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q100,LAB,erhvervsindk,13_Q100,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 100/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 100/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 100/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q94,LAB,erhvervsindk,13_Q94,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 94/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 94/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 94/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q98,LAB,erhvervsindk,13_Q98,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 98/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 98/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 98/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q88,LAB,erhvervsindk,13_Q88,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 88/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 88/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 88/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q66,LAB,erhvervsindk,13_Q66,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 66/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 66/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 66/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q68,LAB,erhvervsindk,13_Q68,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 68/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 68/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 68/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q72,LAB,erhvervsindk,13_Q72,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 72/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 72/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 72/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q90,LAB,erhvervsindk,13_Q90,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 90/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 90/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 90/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q92,LAB,erhvervsindk,13_Q92,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 92/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 92/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 92/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q93,LAB,erhvervsindk,13_Q93,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 93/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 93/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 93/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q97,LAB,erhvervsindk,13_Q97,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 97/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 97/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 97/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q95,LAB,erhvervsindk,13_Q95,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 95/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 95/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 95/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
LAB_erhvervsindk_13_Q1,LAB,erhvervsindk,13_Q1,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 1/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 1/100 kvantil,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 1/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,
